Ng,Np,seed,n_epochs,rnn_type,optimizer,activation,batch_size,initializer,is_periodic,weight_decay,bin_side_in_m,learning_rate,place_cell_rf,box_width_in_m,surround_scale,box_height_in_m,readout_dropout,sequence_length,place_field_loss,recurrent_dropout,place_field_values,n_grad_steps_per_epoch,n_place_fields_per_cell,place_field_normalization,State,Sweep,run_id,run_name,two_NN,_runtime,input_matrix_norm,participation_ratio,method_of_moments_ID,_wandb,_step,_timestamp,pos_decoding_err,recurrent_matrix_norm,loss,bias_norm
4096,512,1,10,UGRNN,adam,linear,200,glorot_uniform,False,0.0,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,nqntjuvq,glorious-sweep-15,3.1262476705842444,34491.0,30811.021484375,4.0,2.616239309310913,{'runtime': 34493},10.0,1652775690.0,4.619917273521423,11.720178604125977,3.084122657775879,
4096,512,0,10,UGRNN,adam,linear,200,glorot_uniform,False,0.0001,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,vpityoh2,logical-sweep-14,3.10397217546154,34410.0,30923.623046875,5.0,2.716719150543213,{'runtime': 34413},10.0,1652775396.0,4.0363892912864685,9.644925739848986e-05,3.111602783203125,
4096,512,0,10,UGRNN,adam,linear,200,glorot_uniform,False,0.0,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,gknlhyv7,fallen-sweep-13,3.098398908409608,35748.0,30643.5078125,5.0,2.7126457691192627,{'runtime': 35751},10.0,1652776516.0,4.038481786847115,11.586885452270508,3.111612558364868,
4096,512,2,10,LSTM,adam,linear,200,glorot_uniform,False,0.0001,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,gwfkghhd,summer-sweep-12,3.98934375806367,41829.0,43991.41796875,3.0,3.5448458194732666,{'runtime': 41835},10.0,1652779806.0,4.283683747053146,3.9422621726989746,3.0932672023773193,4282.93798828125
4096,512,2,10,LSTM,adam,linear,200,glorot_uniform,False,0.0,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,57kp3qev,peachy-sweep-11,3.0912634772000014,74702.0,19927.416015625,7.0,2.861433982849121,{'runtime': 74705},10.0,1652806937.0,4.306470230221748,15004.2900390625,3.0927040576934814,4056.78564453125
4096,512,1,10,LSTM,adam,linear,200,glorot_uniform,False,0.0001,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,gidikbr1,flowing-sweep-10,4.0232573252426995,74380.0,44657.7578125,4.0,3.659655332565307,{'runtime': 74384},10.0,1652806614.0,4.642707109451294,4.038820266723633,3.0847713947296143,4273.599609375
4096,512,1,10,LSTM,adam,linear,200,glorot_uniform,False,0.0,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,glmq266z,sweepy-sweep-9,3.055107183462983,74329.0,18743.685546875,7.0,2.863438367843628,{'runtime': 74335},10.0,1652806261.0,4.634520411491394,14801.3193359375,3.0842106342315674,4055.42138671875
4096,512,0,10,LSTM,adam,linear,200,glorot_uniform,False,0.0001,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,3xfca9w4,balmy-sweep-8,3.996590317439498,74102.0,43214.06640625,3.0,3.62467622756958,{'runtime': 74105},10.0,1652805996.0,4.052339121699333,3.98193097114563,3.113361120223999,4242.6572265625
4096,512,0,10,LSTM,adam,linear,200,glorot_uniform,False,0.0,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,2aiqvyau,distinctive-sweep-7,2.995258862444648,74006.0,18615.65625,7.0,2.9245805740356445,{'runtime': 74011},10.0,1652805825.0,4.031141847372055,15004.1123046875,3.111395359039306,4053.970703125
4096,512,2,10,RNN,adam,linear,200,glorot_uniform,False,0.0001,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,koa28nrv,honest-sweep-6,5.487955961400506,9923.0,2492.57470703125,4.0,3.3977231979370117,{'runtime': 9924},10.0,1652741723.0,4.435044899582863,73.03495788574219,3.1026387214660645,
4096,512,2,10,RNN,adam,linear,200,glorot_uniform,False,0.0,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,1pfj762k,northern-sweep-5,5.3452157747601285,9627.0,3083.806640625,5.0,5.566401958465576,{'runtime': 9628},10.0,1652741414.0,4.3615709990262985,4874.498046875,3.0952632427215576,
4096,512,1,10,RNN,adam,linear,200,glorot_uniform,False,0.0001,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,rhuq2gge,breezy-sweep-4,5.158666687868297,9647.0,2489.11474609375,4.0,3.520081043243408,{'runtime': 9648},10.0,1652741180.0,4.7462668269872665,72.0317611694336,3.096950054168701,
4096,512,1,10,RNN,adam,linear,200,glorot_uniform,False,0.0,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,niwhfiol,rural-sweep-3,2.970220545196093,9822.0,2536.425537109375,3.0,4.726834774017334,{'runtime': 9823},10.0,1652740963.0,105.22855520248412,4660.13232421875,906.781005859375,
4096,512,0,10,RNN,adam,linear,200,glorot_uniform,False,0.0,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,gi6x8yj6,fine-sweep-1,4.061017062121598,9708.0,2287.01953125,12.0,11.17308521270752,{'runtime': 9709},10.0,1652740750.0,4.56286184489727,4618.31640625,3.1352884769439697,
4096,512,0,10,RNN,adam,linear,200,glorot_uniform,False,0.0001,0.05,0.0001,0.12,2.2,1,2.2,0,20,crossentropy,0,gaussian,10000,1,global,finished,7li410k6,o6jiy1an,upbeat-sweep-2,5.290263601883265,10836.0,2455.960693359375,4.0,3.541337490081787,{'runtime': 10837},10.0,1652741882.0,4.261768609285355,73.41049194335938,3.126052141189575,
